        0.2130E+02       -0.9566E+01        0.9039E-15

        0.4260E+01       -0.9559E+01        0.1227E-14
        0.8520E+01       -0.9559E+01        0.3925E-15
        0.1278E+02       -0.9559E+01        0.2879E-15
        0.1704E+02       -0.9559E+01        0.4909E-15
        0.2130E+02       -0.9559E+01        0.1471E-14

        0.4260E+01       -0.9552E+01        0.2373E-14
        0.8520E+01       -0.9552E+01        0.9027E-15
        0.1278E+02       -0.9552E+01        0.7118E-15
        0.1704E+02       -0.9552E+01        0.1061E-14
        0.2130E+02       -0.9552E+01        0.2763E-14

        0.4260E+01       -0.9545E+01        0.6231E-14
        0.8520E+01       -0.9545E+01        0.2958E-14
        0.1278E+02       -0.9545E+01        0.2538E-14
        0.1704E+02       -0.9545E+01        0.3262E-14
        0.2130E+02       -0.9545E+01        0.6990E-14

        0.4260E+01       -0.9538E+01        0.5560E-13
        0.8520E+01       -0.9538E+01        0.3712E-13
        0.1278E+02       -0.9538E+01        0.3544E-13
        0.1704E+02       -0.9538E+01        0.3815E-13
        0.2130E+02       -0.9538E+01        0.5865E-13

        0.4260E+01       -0.9531E+01        0.6277E-10
        0.8520E+01       -0.9531E+01        0.5090E-10
        0.1278E+02       -0.9531E+01        0.5082E-10
        0.1704E+02       -0.9531E+01        0.5086E-10
        0.2130E+02       -0.9531E+01        0.6326E-10

        0.4260E+01       -0.9524E+01        0.4029E-10
        0.8520E+01       -0.9524E+01        0.3367E-10
        0.1278E+02       -0.9524E+01        0.3361E-10
        0.1704E+02       -0.9524E+01        0.3358E-10
        0.2130E+02       -0.9524E+01        0.4006E-10

        0.4260E+01       -0.9517E+01        0.2308E-10
        0.8520E+01       -0.9517E+01        0.2033E-10
        0.1278E+02       -0.9517E+01        0.2027E-10
        0.1704E+02       -0.9517E+01        0.2022E-10
        0.2130E+02       -0.9517E+01        0.2267E-10

        0.4260E+01       -0.9510E+01        0.1388E-10
        0.8520E+01       -0.9510E+01        0.1328E-10
        0.1278E+02       -0.9510E+01        0.1322E-10
        0.1704E+02       -0.9510E+01        0.1318E-10
        0.2130E+02       -0.9510E+01        0.1351E-10

        0.4260E+01       -0.9503E+01        0.7738E-11
        0.8520E+01       -0.9503E+01        0.8578E-11
        0.1278E+02       -0.9503E+01        0.8526E-11
        0.1704E+02       -0.9503E+01        0.8492E-11
        0.2130E+02       -0.9503E+01        0.7486E-11

        0.4260E+01       -0.9496E+01        0.3242E-11
        0.8520E+01       -0.9496E+01        0.5101E-11
        0.1278E+02       -0.9496E+01        0.5052E-11
        0.1704E+02       -0.9496E+01        0.5034E-11
        0.2130E+02       -0.9496E+01        0.3113E-11

        0.4260E+01       -0.9489E+01       -0.2192E-12
        0.8520E+01       -0.9489E+01        0.2372E-11
        0.1278E+02       -0.9489E+01        0.2327E-11
        0.1704E+02       -0.9489E+01        0.2325E-11
        0.2130E+02       -0.9489E+01       -0.2377E-12

        0.4260E+01       -0.9482E+01       -0.2960E-11
        0.8520E+01       -0.9482E+01        0.1469E-12
        0.1278E+02       -0.9482E+01        0.1082E-12
        0.1704E+02       -0.9482E+01        0.1227E-12
        0.2130E+02       -0.9482E+01       -0.2891E-11

        0.4260E+01       -0.9475E+01       -0.5166E-11
        0.8520E+01       -0.9475E+01       -0.1714E-11
        0.1278E+02       -0.9475E+01       -0.1745E-11
        0.1704E+02       -0.9475E+01       -0.1716E-11
        0.2130E+02       -0.9475E+01       -0.5035E-11

        0.4260E+01       -0.9468E+01       -0.6960E-11
        0.8520E+01       -0.9468E+01       -0.3299E-11
